STATEFP,COUNTYFP,TRACTCE,PUMA5CE
54,061,011300,00300
54,061,011400,00300
54,061,011500,00300
54,061,011600,00300
54,061,011700,00300
54,061,011803,00300
54,061,011804,00300
54,061,011805,00300
54,061,011806,00300
54,061,011900,00300
54,061,012000,00300
54,063,950100,01100
54,063,950200,01100
54,063,950300,01100
54,065,970700,00400
54,065,970800,00400
54,065,970900,00400
54,065,971000,00400
54,067,950100,01100
54,067,950200,01100
54,067,950300,01100
54,067,950400,01100
54,067,950500,01100
54,067,950600,01100
54,067,950700,01100
54,069,000200,00100
54,069,000300,00100
54,069,000400,00100
54,069,000500,00100
54,069,000600,00100
54,069,000700,00100
54,069,001300,00100
54,069,001400,00100
54,069,001500,00100
54,069,001600,00100
54,069,001700,00100
54,069,001800,00100
54,069,001901,00100
54,069,002000,00100
54,069,002100,00100
54,069,002200,00100
54,069,002600,00100
54,069,002700,00100
54,071,970400,00500
54,071,970500,00500
54,071,970600,00500
54,073,962100,00700
54,073,962200,00700
54,075,960101,01100
54,075,960102,01100
54,075,960200,01100
54,075,960300,01100
54,077,963800,00300
54,077,963900,00300
54,077,964000,00300
54,077,964100,00300
54,077,964200,00300
54,077,964300,00300
54,077,964400,00300
54,077,964500,00300
54,079,020100,00900
54,079,020200,00900
54,079,020300,00900
54,079,020400,00900
54,079,020500,00900
54,079,020601,00900
54,079,020603,00900
54,079,020604,00900
54,079,020605,00900
54,079,020700,00900
54,081,000200,01200
54,081,000300,01200
54,081,000400,01200
54,081,000500,01200
54,081,000600,01200
54,081,000700,01200
54,081,000802,01200
54,081,000803,01200
54,081,000804,01200
54,081,000900,01200
54,081,001001,01200
54,081,001002,01200
54,081,001100,01200
54,081,001200,01200
54,081,001300,01200
54,081,001400,01200
54,081,001500,01200
54,083,965900,00500
54,083,966000,00500
54,083,966100,00500
54,083,966200,00500
54,083,966300,00500
54,083,966400,00500
54,083,966500,00500
54,085,962300,00600
54,085,962400,00600
54,085,962500,00600
54,087,962800,00600
54,087,962900,00600
54,087,963000,00600
54,087,963100,00600
54,089,000500,01100
54,089,000600,01100
54,089,000700,01100
54,089,000800,01100
54,091,964600,00200
54,091,964700,00200
54,091,964800,00200
54,091,964900,00200
54,093,965200,00500
54,093,965300,00500
54,093,965400,00500
54,095,961800,00600
54,095,961900,00600
54,095,962000,00600
54,097,966600,00500
54,097,966700,00500
54,097,966800,00500
54,097,966900,00500
54,097,967000,00500
54,097,967100,00500
54,099,005100,00800
54,099,005200,00800
54,099,020100,00800
54,099,020300,00800
54,099,020400,00800
54,099,020500,00800
54,099,020600,00800
54,099,020700,00800
54,099,020800,00800
54,099,020900,00800
54,099,021000,00800
54,101,970100,01100
54,101,970200,01100
54,101,970300,01100
54,103,004900,00600
54,103,030400,00600
54,103,030500,00600
54,103,030700,00600
54,103,030800,00600
54,105,030101,00700
54,105,030102,00700
54,107,000100,00700
54,107,000300,00700
54,107,000400,00700
54,107,000500,00700
54,107,000701,00700
54,107,000702,00700
54,107,000801,00700
54,107,000802,00700
54,107,000901,00700
54,107,000902,00700
54,107,000903,00700
54,107,010101,00700
54,107,010102,00700
54,107,010200,00700
54,107,010300,00700
54,107,010400,00700
54,107,010501,00700
54,107,010502,00700
54,107,010601,00700
54,107,010602,00700
54,107,010701,00700
54,107,010702,00700
54,107,010800,00700
54,107,010901,00700
54,107,010902,00700
54,107,011000,00700
54,109,002800,01300
54,109,002901,01300
54,109,002902,01300
54,109,003000,01300
54,109,003100,01300
54,109,003200,01300
55,001,950100,01601
55,001,950201,01601
55,001,950202,01601
55,001,950400,01601
55,001,950501,01601
55,001,950502,01601
55,001,950700,01601
55,003,940000,00100
55,003,950300,00100
55,003,950400,00100
55,003,950500,00100
55,003,950600,00100
55,003,950700,00100
55,003,950800,00100
55,003,990000,00100
55,005,000100,55101
55,005,000200,55101
55,005,000300,55101
55,005,000400,55101
55,005,000500,55101
55,005,000600,55101
55,005,000800,55101
55,005,000900,55101
55,005,001001,55101
55,005,001002,55101
55,007,960100,00100
55,007,960200,00100
55,007,960300,00100
55,007,960400,00100
55,007,960600,00100
55,007,990000,00100
55,009,000100,00200
55,009,000200,00200
55,009,000302,00200
55,009,000303,00200
55,009,000401,00200
55,009,000402,00200
55,009,000500,00200
55,009,000600,00200
55,009,000700,00200
55,009,000800,00200
55,009,000900,00200
55,009,001000,00200
55,009,001100,00200
55,009,001200,00200
55,009,001300,00200
55,009,001400,00200
55,009,001600,00200
55,009,001701,00200
55,009,001702,00200
55,009,001801,00200
55,009,001802,00200
55,009,002001,00200
55,009,002002,00200
55,009,002003,00200
55,009,940002,00200
55,009,940003,00200
55,009,940004,00200
55,009,010100,00300
55,009,010201,00300
55,009,010202,00300
55,009,010300,00300
55,009,020100,00300
55,009,020203,00300
55,009,020204,00300
55,009,020502,00300
55,009,020503,00300
55,009,020504,00300
55,009,020600,00300
55,009,020702,00300
55,009,020703,00300
55,009,020704,00300
55,009,020800,00300
55,009,020900,00300
55,009,021000,00300
55,009,021100,00300
55,009,021200,00300
55,009,021301,00300
55,009,021302,00300
55,009,021303,00300
55,009,021304,00300
55,009,021400,00300
55,009,021500,00300
55,009,021600,00300
55,009,940001,00300
55,011,960100,00700
55,011,960200,00700
55,011,960300,00700
55,011,960400,00700
55,011,960500,00700
55,013,970400,00100
55,013,970600,00100
55,013,970700,00100
55,013,970800,00100
55,013,970900,00100
55,013,971000,00100
55,015,020100,01401
55,015,020200,01401
55,015,020303,01401
55,015,020304,01401
55,015,020306,01401
55,015,020308,01401
55,015,020400,01401
55,015,020500,01401
55,015,020600,01401
55,015,020700,01401
55,015,020800,01401
55,017,010900,55101
55,017,011100,55101
55,017,010100,55103
55,017,010200,55103
55,017,010300,55103
55,017,010400,55103
55,017,010500,55103
55,017,010700,55103
55,017,010800,55103
55,017,011000,55103
55,017,011200,55103
55,019,950100,55101
55,019,950200,55101
55,019,950300,55101
55,019,950400,55101
55,019,950500,55101
55,019,950600,55101
55,019,950700,55101
55,019,950800,55101
55,021,970100,01000
55,021,970200,01000
55,021,970300,01000
55,021,970400,01000
55,021,970500,01000
55,021,970600,01000
55,021,970700,01000
55,021,970800,01000
55,021,970900,01000
55,021,971000,01000
55,021,971100,01000
55,021,971200,01000
55,023,960100,00700
55,023,960200,00700
55,023,960300,00700
55,023,960400,00700
55,023,960500,00700
55,023,960600,00700
55,025,000300,00101
55,025,000401,00101
55,025,000402,00101
55,025,000700,00101
55,025,000800,00101
55,025,000901,00101
55,025,000902,00101
55,025,001000,00101
55,025,001101,00101
55,025,001102,00101
55,025,001200,00101
55,025,001300,00101
55,025,001401,00101
55,025,001603,00101
55,025,001604,00101
55,025,001605,00101
55,025,001606,00101
55,025,001704,00101
55,025,001705,00101
55,025,001802,00101
55,025,001804,00101
55,025,001900,00101
55,025,002000,00101
55,025,002100,00101
55,025,002200,00101
55,025,002500,00101
55,025,002601,00101
55,025,002700,00101
55,025,002800,00101
55,025,003200,00101
55,025,001501,00102
55,025,001502,00102
55,025,002602,00102
55,025,002603,00102
55,025,002900,00102
55,025,003001,00102
55,025,003002,00102
55,025,003100,00102
55,025,010300,00102
55,025,010400,00102
55,025,010501,00102
55,025,010502,00102
55,025,010600,00102
55,025,011401,00102
55,025,011402,00102
55,025,011503,00102
55,025,011504,00102
55,025,011505,00102
55,025,011506,00102
55,025,011600,00102
55,025,011700,00102
55,025,011800,00102
55,025,011900,00102
55,025,012001,00102
55,025,012002,00102
55,025,012100,00102
55,025,012201,00102
55,025,012202,00102
55,025,012300,00102
55,025,012400,00102
55,025,012501,00102
55,025,012502,00102
55,025,013200,00102
55,025,013301,00102
55,025,013302,00102
55,025,991703,00102
55,025,000100,00103
55,025,000201,00103
55,025,000202,00103
55,025,000204,00103
55,025,000205,00103
55,025,000405,00103
55,025,000406,00103
55,025,000407,00103
55,025,000408,00103
55,025,000501,00103
55,025,000503,00103
55,025,000504,00103
55,025,000600,00103
55,025,001402,00103
55,025,001403,00103
55,025,002301,00103
55,025,002302,00103
55,025,002401,00103
55,025,002402,00103
55,025,010100,00103
55,025,010200,00103
55,025,010701,00103
55,025,010702,00103
55,025,010800,00103
55,025,010901,00103
55,025,010903,00103
55,025,010904,00103
55,025,011000,00103
55,025,011101,00103
55,025,011102,00103
55,025,011200,00103
55,025,011301,00103
55,025,011302,00103
55,025,012600,00103
55,025,012700,00103
55,025,012800,00103
55,025,012900,00103
55,025,013000,00103
55,025,013100,00103
55,025,013700,00103
55,025,991702,00103
55,027,960100,01001
55,027,960200,01001
55,027,960300,01001
55,027,960400,01001
55,027,960500,01001
55,027,960600,01001
55,027,960700,01001
55,027,960800,01001
55,027,960900,01001
55,027,961000,01001
55,027,961100,01001
55,027,961200,01001
55,027,961300,01001
55,027,961400,01001
55,027,961500,01001
55,027,961600,01001
55,027,961700,01001
55,027,961800,01001
55,027,961900,01001
55,027,962000,01001
55,029,100100,01300
55,029,100300,01300
55,029,100400,01300
55,029,100500,01300
55,029,100600,01300
55,029,100700,01300
55,029,100800,01300
55,029,100900,01300
55,029,101000,01300
55,029,990000,01300
55,031,020300,00100
55,031,020400,00100
55,031,020500,00100
55,031,020600,00100
55,031,020700,00100
55,031,020800,00100
55,031,020900,00100
55,031,021000,00100
55,031,021100,00100
55,031,030100,00100
55,031,030200,00100
55,031,030300,00100
55,031,990000,00100
55,033,970100,55102
55,033,970200,55102
55,033,970300,55102
55,033,970400,55102
55,033,970500,55102
55,033,970600,55102
55,033,970700,55102
55,033,970800,55102
55,035,000100,55103
55,035,000200,55103
55,035,000301,55103
55,035,000302,55103
55,035,000400,55103
55,035,000501,55103
55,035,000502,55103
55,035,000600,55103
55,035,000700,55103
55,035,000801,55103
55,035,000802,55103
55,035,000803,55103
55,035,000900,55103
55,035,001101,55103
55,035,001200,55103
55,035,001300,55103
55,035,001400,55103
55,035,001500,55103
55,035,001600,55103
55,035,001700,55103
55,037,190100,01300
55,037,190200,01300
55,039,040100,01401
55,039,040200,01401
55,039,040300,01401
55,039,040400,01401
55,039,040500,01401
55,039,040700,01401
55,039,040800,01401
55,039,040900,01401
55,039,041000,01401
55,039,041100,01401
55,039,041300,01401
55,039,041400,01401
55,039,041500,01401
55,039,041600,01401
55,039,041700,01401
55,039,041800,01401
55,039,041900,01401
55,039,042000,01401
55,039,042100,01401
55,039,042200,01401
55,041,950100,00600
55,041,950200,00600
55,041,950300,00600
55,041,950400,00600
55,043,960100,00800
55,043,960200,00800
55,043,960300,00800
55,043,960400,00800
55,043,960500,00800
55,043,960600,00800
55,043,960700,00800
55,043,960800,00800
55,043,960900,00800
55,043,961000,00800
55,043,961100,00800
55,043,961200,00800
55,045,960100,00800
55,045,960200,00800
55,045,960300,00800
55,045,960400,00800
55,045,960500,00800
55,045,960600,00800
55,045,960700,00800
55,045,960800,00800
55,047,100100,01400
55,047,100200,01400
55,047,100300,01400
55,047,100400,01400
55,047,100500,01400
55,047,100600,01400
55,049,950100,00800
55,049,950200,00800
55,049,950300,00800
55,049,950400,00800
55,049,950500,00800
55,049,950600,00800
55,051,180100,00100
55,051,180200,00100
55,051,180300,00100
55,051,990000,00100
55,053,960100,00700
55,053,960200,00700
55,053,960300,00700
55,053,960400,00700
55,053,960500,00700
55,055,100100,01001
55,055,100200,01001
55,055,100300,01001
55,055,100400,01001
55,055,100500,01001
55,055,100601,01001
55,055,100602,01001
55,055,100700,01001
55,055,100800,01001
55,055,100900,01001
55,055,101000,01001
55,055,101100,01001
55,055,101201,01001
55,055,101202,01001
55,055,101300,01001
55,055,101400,01001
55,055,101500,01001
55,055,101600,01001
55,055,101701,01001
55,055,101702,01001
55,057,100100,01601
55,057,100200,01601
55,057,100300,01601
55,057,100400,01601
55,057,100500,01601
55,057,100600,01601
55,057,100700,01601
55,059,000100,10000
55,059,000300,10000
55,059,000400,10000
55,059,000500,10000
55,059,000601,10000
55,059,000602,10000
55,059,000700,10000
55,059,000800,10000
55,059,000900,10000
55,059,001000,10000
55,059,001100,10000
55,059,001200,10000
55,059,001300,10000
55,059,001400,10000
55,059,001500,10000
55,059,001600,10000
55,059,001700,10000
55,059,001800,10000
55,059,001900,10000
55,059,002000,10000
55,059,002100,10000
55,059,002200,10000
55,059,002300,10000
55,059,002400,10000
55,059,002500,10000
55,059,002601,10000
55,059,002602,10000
55,059,002700,10000
55,059,002800,10000
55,059,002903,10000
55,059,002904,10000
55,059,002905,10000
55,059,002906,10000
55,059,003001,10000
55,059,003002,10000
55,059,990000,10000
55,061,960100,01301
55,061,960200,01301
55,061,960400,01301
55,061,960500,01301
55,061,990000,01301
55,063,000100,00900
55,063,000200,00900
55,063,000300,00900
55,063,000400,00900
55,063,000500,00900
55,063,000600,00900
55,063,000700,00900
55,063,000800,00900
55,063,000900,00900
55,063,001000,00900
55,063,001101,00900
55,063,001102,00900
55,063,001200,00900
55,063,010101,00900
55,063,010102,00900
55,063,010201,00900
55,063,010202,00900
55,063,010203,00900
55,063,010300,00900
55,063,010401,00900
55,063,010402,00900
55,063,010500,00900
55,063,010600,00900
55,063,010700,00900
55,063,010800,00900
55,065,970100,00800
55,065,970200,00800
55,065,970300,00800
55,065,970400,00800
55,065,970500,00800
55,067,960100,00600
55,067,960300,00600
55,067,960400,00600
55,067,960500,00600
55,067,960600,00600
55,067,960700,00600
55,069,960100,00600
55,069,960200,00600
55,069,960300,00600
55,069,960400,00600
55,069,960500,00600
55,069,960600,00600
55,069,960700,00600
55,069,960800,00600
55,069,960900,00600
55,069,961000,00600
55,071,000100,01301
55,071,000200,01301
55,071,000300,01301
55,071,000400,01301
55,071,000500,01301
55,071,000600,01301
55,071,000700,01301
55,071,000800,01301
55,071,005100,01301
55,071,005200,01301
55,071,005300,01301
55,071,005400,01301
55,071,010100,01301
55,071,010200,01301
55,071,010300,01301
55,071,010400,01301
55,071,010500,01301
55,071,010600,01301
55,071,010700,01301
55,071,990000,01301
55,073,000100,01600
55,073,000200,01600
55,073,000300,01600
55,073,000400,01600
55,073,000500,01600
55,073,000601,01600
55,073,000602,01600
55,073,000700,01600
55,073,000800,01600
55,073,000900,01600
55,073,001000,01600
55,073,001102,01600
55,073,001103,01600
55,073,001104,01600
55,073,001201,01600
55,073,001202,01600
55,073,001300,01600
55,073,001400,01600
55,073,001500,01600
55,073,001600,01600
55,073,001700,01600
55,073,001800,01600
55,073,001900,01600
55,073,002000,01600
55,073,002100,01600
55,073,002200,01600
55,073,002300,01600
55,075,960100,01300
55,075,960200,01300
55,075,960600,01300
55,075,960700,01300
55,075,960800,01300
55,075,960900,01300
55,075,961000,01300
55,075,961100,01300
55,075,961200,01300
55,075,961300,01300
55,075,961400,01300
55,075,961500,01300
55,075,990000,01300
55,077,960100,01400
55,077,960200,01400
55,077,960300,01400
55,077,960400,01400
55,077,960500,01400
55,078,940101,01400
55,078,940102,01400
55,079,007300,40101
55,079,007400,40101
55,079,007500,40101
55,079,007600,40101
55,079,007700,40101
55,079,007800,40101
55,079,010800,40101
55,079,011000,40101
55,079,011100,40101
55,079,011200,40101
55,079,011300,40101
55,079,014300,40101
55,079,014400,40101
55,079,030100,40101
55,079,035100,40101
55,079,035200,40101
55,079,040100,40101
55,079,050101,40101
55,079,050102,40101
55,079,060101,40101
55,079,060102,40101
55,079,060200,40101
55,079,070100,40101
55,079,070200,40101
55,079,070300,40101
55,079,080100,40101
55,079,080200,40101
55,079,080300,40101
55,079,080400,40101
55,079,186900,40101
55,079,187000,40101
55,079,187400,40101
55,079,980000,40101
55,079,150100,40301
55,079,150301,40301
55,079,150303,40301
55,079,150304,40301
55,079,160100,40301
55,079,160202,40301
55,079,160203,40301
55,079,160204,40301
55,079,160300,40301
55,079,170100,40301
55,079,170200,40301
55,079,170300,40301
55,079,170400,40301
55,079,170500,40301
55,079,170600,40301
55,079,170700,40301
55,079,180100,40301
55,079,180200,40301
55,079,180300,40301
55,079,180400,40301
55,079,180500,40301
55,079,185100,40301
55,079,185200,40301
55,079,187200,40301
55,079,187300,40301
55,079,990000,40301
55,079,090100,40701
55,079,090200,40701
55,079,090300,40701
55,079,090600,40701
55,079,090700,40701
55,079,090800,40701
55,079,090900,40701
55,079,091000,40701
55,079,091100,40701
55,079,091200,40701
55,079,091300,40701
55,079,091400,40701
55,079,100100,40701
55,079,100200,40701
55,079,100300,40701
55,079,100400,40701
55,079,100500,40701
55,079,100600,40701
55,079,100700,40701
55,079,100800,40701
55,079,100900,40701
55,079,101000,40701
55,079,101100,40701
55,079,101200,40701
55,079,101300,40701
55,079,101400,40701
55,079,101500,40701
55,079,101600,40701
55,079,101700,40701
55,079,101800,40701
55,079,110100,40701
55,079,120101,40701
55,079,120102,40701
55,079,120201,40701
55,079,120202,40701
55,079,120203,40701
55,079,120300,40701
55,079,120400,40701
55,079,120501,40701
55,079,120502,40701
55,079,130100,40701
55,079,130200,40701
55,079,140100,40701
55,079,140201,40701
55,079,140202,40701
55,079,185300,40701
55,079,000101,41001
55,079,000102,41001
55,079,000201,41001
55,079,000202,41001
55,079,000301,41001
55,079,000302,41001
55,079,000303,41001
55,079,000304,41001
55,079,000400,41001
55,079,000501,41001
55,079,000502,41001
55,079,000600,41001
55,079,000700,41001
55,079,000800,41001
55,079,000900,41001
55,079,001000,41001
55,079,001100,41001
55,079,001200,41001
55,079,001300,41001
55,079,001400,41001
55,079,001500,41001
55,079,001600,41001
55,079,001700,41001
55,079,001800,41001
55,079,001900,41001
55,079,002000,41001
55,079,002100,41001
55,079,003000,41001
55,079,003200,41001
55,079,003300,41001
55,079,002200,41002
55,079,002300,41002
55,079,002400,41002
55,079,002500,41002
55,079,002600,41002
55,079,002700,41002
55,079,002800,41002
55,079,002900,41002
55,079,003100,41002
55,079,003400,41002
55,079,003500,41002
55,079,003600,41002
55,079,003700,41002
55,079,003800,41002
55,079,003900,41002
55,079,004000,41002
55,079,004100,41002
55,079,004200,41002
55,079,004300,41002
55,079,004800,41002
55,079,004900,41002
55,079,005000,41002
55,079,005100,41002
55,079,005200,41002
55,079,005300,41002
55,079,005400,41002
55,079,005500,41002
55,079,005600,41002
55,079,005700,41002
55,079,005800,41002
55,079,005900,41002
55,079,006000,41002
55,079,006100,41002
55,079,006200,41002
55,079,009000,41002
55,079,009100,41002
55,079,009200,41002
55,079,009300,41002
55,079,009400,41002
55,079,009500,41002
55,079,009600,41002
55,079,004400,41003
55,079,004500,41003
55,079,004600,41003
55,079,004700,41003
55,079,006300,41003
55,079,006400,41003
55,079,006500,41003
55,079,006600,41003
55,079,006700,41003
55,079,006800,41003
55,079,006900,41003
55,079,007000,41003
55,079,007100,41003
55,079,007200,41003
55,079,007900,41003
55,079,008000,41003
55,079,008100,41003
55,079,008400,41003
55,079,008500,41003
55,079,008600,41003
55,079,008700,41003
55,079,008800,41003
55,079,008900,41003
55,079,009700,41003
55,079,009800,41003
55,079,009900,41003
55,079,010600,41003
55,079,010700,41003
55,079,011400,41003
55,079,012200,41003
55,079,012300,41003
55,079,013300,41003
55,079,013400,41003
55,079,013500,41003
55,079,013600,41003
55,079,013700,41003
55,079,014100,41003
55,079,014600,41003
55,079,014700,41003
55,079,014800,41003
55,079,014900,41003
55,079,185400,41003
55,079,185500,41003
55,079,185600,41003
55,079,185700,41003
55,079,185800,41003
55,079,185900,41003
55,079,186000,41003
55,079,186100,41003
55,079,186200,41003
55,079,186300,41003
55,079,012400,41004
55,079,012500,41004
55,079,012600,41004
55,079,012700,41004
55,079,012800,41004
55,079,012900,41004
55,079,013000,41004
55,079,015700,41004
55,079,015800,41004
55,079,015900,41004
55,079,016000,41004
55,079,016100,41004
55,079,016200,41004
55,079,016300,41004
55,079,016400,41004
55,079,016500,41004
55,079,016600,41004
55,079,016700,41004
55,079,016800,41004
55,079,016900,41004
55,079,017000,41004
55,079,017100,41004
55,079,017200,41004
55,079,017300,41004
55,079,017400,41004
55,079,017500,41004
55,079,017600,41004
55,079,018600,41004
55,079,018700,41004
55,079,018800,41004
55,079,018900,41004
55,079,186400,41004
55,079,186500,41004
55,079,186600,41004
55,079,186800,41004
55,079,017900,41005
55,079,018000,41005
55,079,018100,41005
55,079,018200,41005
55,079,018300,41005
55,079,018400,41005
55,079,018500,41005
55,079,019000,41005
55,079,019100,41005
55,079,019200,41005
55,079,019300,41005
55,079,019400,41005
55,079,019500,41005
55,079,019600,41005
55,079,019700,41005
55,079,019800,41005
55,079,019900,41005
55,079,020000,41005
55,079,020100,41005
55,079,020200,41005
55,079,020300,41005
55,079,020400,41005
55,079,020500,41005
55,079,020600,41005
55,079,020700,41005
55,079,020800,41005
55,079,020900,41005
55,079,021000,41005
55,079,021100,41005
55,079,021200,41005
55,079,021300,41005
55,079,021400,41005
55,079,021500,41005
55,079,021600,41005
55,079,021700,41005
55,079,021800,41005
55,081,950100,00700
55,081,950200,00700
55,081,950300,00700
55,081,950400,00700
55,081,950500,00700
55,081,950600,00700
55,081,950700,00700
55,081,950800,00700
55,081,950900,00700
55,083,100300,01300
55,083,100500,01300
55,083,100600,01300
55,083,100700,01300
55,083,100800,01300
55,083,100900,01300
55,083,101000,01300
55,083,101100,01300
55,083,101200,01300
55,083,101300,01300
55,083,990000,01300
55,085,970101,00600
55,085,970102,00600
55,085,970400,00600
55,085,970500,00600
55,085,970601,00600
55,085,970602,00600
55,085,970800,00600
55,085,970900,00600
55,085,971001,00600
55,085,971002,00600
55,085,971100,00600
55,085,971300,00600
55,085,971400,00600
55,085,971500,00600
55,087,010100,01500
55,087,010200,01500
55,087,010300,01500
55,087,010500,01500
55,087,010601,01500
55,087,010602,01500
55,087,010700,01500
55,087,010800,01500
55,087,010900,01500
55,087,011000,01500
55,087,011101,01500
55,087,011102,01500
55,087,011200,01500
55,087,011300,01500
55,087,011400,01500
55,087,011501,01500
55,087,011502,01500
55,087,011600,01500
55,087,011700,01500
55,087,011800,01500
55,087,011900,01500
55,087,012000,01500
55,087,012100,01500
55,087,012200,01500
55,087,012300,01500
55,087,012400,01500
55,087,012503,01500
55,087,012504,01500
55,087,012505,01500
55,087,012506,01500
55,087,012601,01500
55,087,012602,01500
55,087,012700,01500
55,087,012800,01500
55,087,012901,01500
55,087,012902,01500
55,087,013100,01500
55,087,013200,01500
55,087,013300,01500
55,087,940000,01500
55,089,610101,20000
55,089,610102,20000
55,089,620100,20000
55,089,630100,20000
55,089,630201,20000
55,089,630202,20000
55,089,640100,20000
55,089,640200,20000
55,089,650101,20000
55,089,650102,20000
55,089,650200,20000
55,089,650300,20000
55,089,660100,20000
55,089,660201,20000
55,089,660202,20000
55,089,660301,20000
55,089,660303,20000
55,089,660304,20000
55,089,990000,20000
55,091,950100,00700
55,091,950200,00700
55,093,960100,00700
55,093,960200,00700
55,093,960300,00700
55,093,960400,00700
55,093,960500,00700
55,093,960600,00700
55,093,960700,00700
55,093,960800,00700
55,095,960100,55101
55,095,960200,55101
55,095,960300,55101
55,095,960500,55101
55,095,960600,55101
55,095,960700,55101
55,095,960800,55101
55,095,960900,55101
55,095,961000,55101
55,095,961100,55101
55,097,960100,01601
55,097,960200,01601
55,097,960300,01601
55,097,960400,01601
55,097,960500,01601
55,097,960600,01601
55,097,960701,01601
55,097,960702,01601
55,097,960800,01601
55,097,960900,01601
55,097,961000,01601
55,097,961100,01601
55,097,961200,01601
55,097,961300,01601
55,099,970100,00100
55,099,970200,00100
55,099,970400,00100
55,099,970500,00100
55,099,970600,00100
55,099,970700,00100
55,101,000100,30000
55,101,000200,30000
55,101,000300,30000
55,101,000400,30000
55,101,000500,30000
55,101,000600,30000
55,101,000700,30000
55,101,000800,30000
55,101,000901,30000
55,101,000903,30000
55,101,000904,30000
55,101,001001,30000
55,101,001002,30000
55,101,001003,30000
55,101,001100,30000
55,101,001201,30000
55,101,001202,30000
55,101,001301,30000
55,101,001302,30000
55,101,001400,30000
55,101,001501,30000
55,101,001502,30000
55,101,001504,30000
55,101,001505,30000
55,101,001601,30000
55,101,001602,30000
55,101,001701,30000
55,101,001702,30000
55,101,001703,30000
55,101,001705,30000
55,101,001706,30000
55,101,001801,30000
55,101,001802,30000
55,101,001900,30000
55,101,002001,30000
55,101,002002,30000
55,101,002100,30000
55,101,002401,30000
55,101,002402,30000
55,101,002600,30000
55,101,002701,30000
55,101,002702,30000
55,101,002800,30000
55,101,980000,30000
55,101,990000,30000
55,103,970100,00800
55,103,970200,00800
55,103,970300,00800
55,103,970400,00800
55,103,970500,00800
55,105,000100,02400
55,105,000200,02400
55,105,000300,02400
55,105,000400,02400
55,105,000500,02400
55,105,000600,02400
55,105,000700,02400
55,105,000800,02400
55,105,000900,02400
55,105,001000,02400
55,105,001100,02400
55,105,001201,02400
55,105,001202,02400
55,105,001302,02400
55,105,001303,02400
55,105,001304,02400
55,105,001400,02400
55,105,001500,02400
55,105,001600,02400
55,105,001700,02400
55,105,001800,02400
55,105,001900,02400
55,105,002000,02400
55,105,002100,02400
55,105,002200,02400
55,105,002300,02400
55,105,002400,02400
55,105,002500,02400
55,105,002601,02400
55,105,002602,02400
55,105,002700,02400
55,105,002800,02400
55,105,002900,02400
55,105,003001,02400
55,105,003002,02400
55,105,003100,02400
55,105,003200,02400
55,105,003300,02400
55,107,960100,00100
55,107,960200,00100
55,107,960300,00100
55,107,960400,00100
55,107,960500,00100
55,109,120100,55102
55,109,120201,55102
55,109,120202,55102
55,109,120300,55102
55,109,120400,55102
55,109,120501,55102
55,109,120502,55102
55,109,120600,55102
55,109,120700,55102
55,109,120800,55102
55,109,120901,55102
55,109,120903,55102
55,109,120904,55102
55,109,121000,55102
55,111,000100,01000
55,111,000200,01000
55,111,000300,01000
55,111,000401,01000
55,111,000402,01000
55,111,000500,01000
55,111,000600,01000
55,111,000700,01000
55,111,000800,01000
55,111,000900,01000
55,111,001001,01000
55,111,001002,01000
55,111,001100,01000
55,113,100300,00100
55,113,100400,00100
55,113,100500,00100
55,113,100700,00100
55,113,100800,00100
55,113,940000,00100
55,115,100100,01400
55,115,100200,01400
55,115,100300,01400
55,115,100400,01400
55,115,100500,01400
55,115,100600,01400
55,115,100700,01400
55,115,100800,01400
55,115,100900,01400
55,115,101000,01400
55,115,101100,01400
55,117,000100,02500
55,117,000201,02500
55,117,000202,02500
55,117,000300,02500
55,117,000400,02500
55,117,000500,02500
55,117,000800,02500
55,117,000900,02500
55,117,001000,02500
55,117,001100,02500
55,117,010100,02500
55,117,010200,02500
55,117,010300,02500
55,117,010400,02500
55,117,010501,02500
55,117,010502,02500
55,117,010601,02500
55,117,010602,02500
55,117,010700,02500
55,117,010800,02500
55,117,010900,02500
55,117,011000,02500
55,117,011100,02500
55,117,011200,02500
55,117,011300,02500
55,117,011400,02500
55,117,990000,02500
55,119,960100,00100
55,119,960200,00100
55,119,960300,00100
55,119,960400,00100
55,119,960500,00100
55,119,960600,00100
55,121,100100,00700
55,121,100200,00700
55,121,100300,00700
55,121,100400,00700
55,121,100500,00700
55,121,100600,00700
55,121,100700,00700
55,121,100800,00700
55,123,960100,00700
55,123,960200,00700
55,123,960300,00700
55,123,960400,00700
55,123,960500,00700
55,123,960600,00700
55,123,960700,00700
55,125,940000,00600
55,125,950200,00600
55,125,950500,00600
55,125,950600,00600
55,125,950700,00600
55,127,000101,50000
55,127,000102,50000
55,127,000200,50000
55,127,000301,50000
55,127,000302,50000
55,127,000400,50000
55,127,000501,50000
55,127,000502,50000
55,127,000600,50000
55,127,000701,50000
55,127,000702,50000
55,127,000800,50000
55,127,000901,50000
55,127,000902,50000
55,127,001000,50000
55,127,001501,50000
55,127,001502,50000
55,127,001602,50000
55,127,001603,50000
55,127,001604,50000
55,127,001701,50000
55,127,001702,50000
55,129,950100,00100
55,129,950200,00100
55,129,950300,00100
55,129,950500,00100
55,129,950600,00100
55,131,400102,20000
55,131,400103,20000
55,131,400104,20000
55,131,410100,20000
55,131,420103,20000
